LevelofGovernment,StateorUS,GovernmentFunction,Data1,Data2,Data3,Data4,StateAbv,StateCode
State Only,South Carolina,Parks and Recreation,757,0.15675604,27153.63804,20555304,SC,45
State Only,South Carolina,Housing and Community Development,138,0.028576398,51295.47826,7078776,SC,45
State Only,South Carolina,Natural Resources,2138,0.4427271,37281.4855,79707816,SC,45
State Only,South Carolina,Water Supply,12,0.002484904,71440,857280,SC,45
State Only,South Carolina,Electric Power,1740,0.36031111,78603.38621,136769892,SC,45
State Only,South Carolina,Gas Supply,0,0,0,0,SC,45
State Only,South Carolina,Transit,0,0,0,0,SC,45
State Only,South Carolina,Education Total,34309,7.104548203,55282.34283,1896681900,SC,45
State Only,South Carolina,Elementary & Secondary Education Total,0,0,0,0,SC,45
State Only,South Carolina,Elem & Sec Instructional Employees,0,0,0,0,SC,45
State Only,South Carolina,Elem & Sec Other Employees,0,0,0,0,SC,45
State Only,South Carolina,Higher Education Total,31320,6.48559998,56361.64636,1765246764,SC,45
State Only,South Carolina,Higher Ed Instructional Employees,11237,2.326905714,73902.80573,830445828,SC,45
State Only,South Carolina,Higher Ed Other Employees,20083,4.158694266,46546.87726,934800936,SC,45
State Only,South Carolina,Other Education,2989,0.618948223,43972.94614,131435136,SC,45
State Only,South Carolina,Local Libraries,35,0.007247637,44604.34286,1561152,SC,45
State Only,South Carolina,State Liquor Stores,0,0,0,0,SC,45
State Only,South Carolina,All Other and Unallocable,1459,0.302122936,43523.33379,63500544,SC,45
State Only,South Dakota,Total,14625,17.13926104,47258.46892,691155108,SD,46
State Only,South Dakota,Financial Administration,440,0.515642725,57434.7,25271268,SD,46
State Only,South Dakota,Other Government Administration,386,0.4523593,47710.07254,18416088,SD,46
State Only,South Dakota,Judicial and Legal,635,0.744166206,54376.36535,34528992,SD,46
State Only,South Dakota,Police Protection Total,337,0.394935451,48653.34125,16396176,SD,46
State Only,South Dakota,Police Officers Only,210,0.24610221,54327.2,11408712,SD,46
State Only,South Dakota,Other Police Employees,127,0.148833241,39271.37008,4987464,SD,46
State Only,South Dakota,Fire Protection Total,0,0,0,0,SD,46
State Only,South Dakota,Firefighters Only,0,0,0,0,SD,46
State Only,South Dakota,Other Fire Employees,0,0,0,0,SD,46
State Only,South Dakota,Corrections,871,1.020738213,40324.62916,35122752,SD,46
State Only,South Dakota,Highways,989,1.159024216,46335.3003,45825612,SD,46
State Only,South Dakota,Air Transportation,0,0,0,0,SD,46
State Only,South Dakota,Water Transport and Terminals,0,0,0,0,SD,46
State Only,South Dakota,Public Welfare,1730,2.027413442,42343.64393,73254504,SD,46
State Only,South Dakota,Health,613,0.718384069,52689.41599,32298612,SD,46
State Only,South Dakota,Hospitals,379,0.444155893,35828.29551,13578924,SD,46
State Only,South Dakota,Social Insurance Administration,250,0.292978821,36619.488,9154872,SD,46
State Only,South Dakota,Solid Waste Management,0,0,0,0,SD,46
State Only,South Dakota,Sewerage,0,0,0,0,SD,46
State Only,South Dakota,Parks and Recreation,139,0.162896225,38290.44604,5322372,SD,46
State Only,South Dakota,Housing and Community Development,0,0,0,0,SD,46
State Only,South Dakota,Natural Resources,948,1.11097569,42837.96203,40610388,SD,46
State Only,South Dakota,Water Supply,0,0,0,0,SD,46
State Only,South Dakota,Electric Power,0,0,0,0,SD,46
State Only,South Dakota,Gas Supply,0,0,0,0,SD,46
State Only,South Dakota,Transit,0,0,0,0,SD,46
State Only,South Dakota,Education Total,6073,7.117041523,49540.52692,300859620,SD,46
State Only,South Dakota,Elementary & Secondary Education Total,0,0,0,0,SD,46
State Only,South Dakota,Elem & Sec Instructional Employees,0,0,0,0,SD,46
State Only,South Dakota,Elem & Sec Other Employees,0,0,0,0,SD,46
State Only,South Dakota,Higher Education Total,5708,6.689292444,49871.66783,284667480,SD,46
State Only,South Dakota,Higher Ed Instructional Employees,2140,2.507898709,67916.38318,145341060,SD,46
State Only,South Dakota,Higher Ed Other Employees,3568,4.181393735,39048.88453,139326420,SD,46
State Only,South Dakota,Other Education,365,0.427749079,44362.0274,16192140,SD,46
State Only,South Dakota,Local Libraries,0,0,0,0,SD,46
State Only,South Dakota,State Liquor Stores,0,0,0,0,SD,46
State Only,South Dakota,All Other and Unallocable,835,0.978549263,48520.87186,40514928,SD,46
State Only,Tennessee,Total,79258,12.10456248,47952.07737,3800585748,TN,47
State Only,Tennessee,Financial Administration,3329,0.508416671,52397.70622,174431964,TN,47
State Only,Tennessee,Other Government Administration,754,0.115153551,50657.20424,38195532,TN,47
State Only,Tennessee,Judicial and Legal,2496,0.38119796,66762.86538,166640112,TN,47
State Only,Tennessee,Police Protection Total,1761,0.268946157,54860.34072,96609060,TN,47
State Only,Tennessee,Police Officers Only,1360,0.207704017,59040.67059,80295312,TN,47
State Only,Tennessee,Other Police Employees,401,0.06124214,40682.66334,16313748,TN,47
State Only,Tennessee,Fire Protection Total,0,0,0,0,TN,47
State Only,Tennessee,Firefighters Only,0,0,0,0,TN,47
State Only,Tennessee,Other Fire Employees,0,0,0,0,TN,47
State Only,Tennessee,Corrections,7016,1.071508369,35958.91676,252287760,TN,47
State Only,Tennessee,Highways,3465,0.529187072,42102.12294,145883856,TN,47
State Only,Tennessee,Air Transportation,0,0,0,0,TN,47
State Only,Tennessee,Water Transport and Terminals,0,0,0,0,TN,47
State Only,Tennessee,Public Welfare,7635,1.166044242,40656.4275,310411824,TN,47
State Only,Tennessee,Health,4223,0.644951517,51246.11224,216412332,TN,47
State Only,Tennessee,Hospitals,3765,0.575004135,43577.57769,164069580,TN,47
State Only,Tennessee,Social Insurance Administration,1069,0.163261466,44252.43031,47305848,TN,47
State Only,Tennessee,Solid Waste Management,0,0,0,0,TN,47
State Only,Tennessee,Sewerage,0,0,0,0,TN,47
State Only,Tennessee,Parks and Recreation,1049,0.160206995,28435.08103,29828400,TN,47
State Only,Tennessee,Housing and Community Development,0,0,0,0,TN,47
State Only,Tennessee,Natural Resources,3752,0.573018729,46990.29211,176307576,TN,47
State Only,Tennessee,Water Supply,0,0,0,0,TN,47
State Only,Tennessee,Electric Power,0,0,0,0,TN,47
State Only,Tennessee,Gas Supply,0,0,0,0,TN,47
State Only,Tennessee,Transit,0,0,0,0,TN,47
State Only,Tennessee,Education Total,36398,5.558831476,51259.94978,1865759652,TN,47
State Only,Tennessee,Elementary & Secondary Education Total,0,0,0,0,TN,47
State Only,Tennessee,Elem & Sec Instructional Employees,0,0,0,0,TN,47
State Only,Tennessee,Elem & Sec Other Employees,0,0,0,0,TN,47
State Only,Tennessee,Higher Education Total,34464,5.263464146,51606.52646,1778567328,TN,47
State Only,Tennessee,Higher Ed Instructional Employees,12627,1.928440163,66709.12046,842336064,TN,47
State Only,Tennessee,Higher Ed Other Employees,21837,3.335023983,42873.6211,936231264,TN,47
State Only,Tennessee,Other Education,1934,0.29536733,45083.93175,87192324,TN,47
State Only,Tennessee,Local Libraries,0,0,0,0,TN,47
State Only,Tennessee,State Liquor Stores,0,0,0,0,TN,47
State Only,Tennessee,All Other and Unallocable,2546,0.388834137,45735.36999,116442252,TN,47
State Only,Texas,Total,313284,11.61210921,56057.72881,17561989512,TX,48
State Only,Texas,Financial Administration,7694,0.285183949,55392.18872,426187500,TX,48
State Only,Texas,Other Government Administration,2062,0.076429595,56382.44229,116260596,TX,48
State Only,Texas,Judicial and Legal,5733,0.212497996,65092.78493,373176936,TX,48
State Only,Texas,Police Protection Total,6797,0.251935963,61677.22289,419220084,TX,48
State Only,Texas,Police Officers Only,3546,0.131435181,76427.36041,271011420,TX,48
State Only,Texas,Other Police Employees,3251,0.120500782,45588.63857,148208664,TX,48
State Only,Texas,Fire Protection Total,0,0,0,0,TX,48
State Only,Texas,Firefighters Only,0,0,0,0,TX,48
State Only,Texas,Other Fire Employees,0,0,0,0,TX,48
State Only,Texas,Corrections,39899,1.478886714,37004.09674,1476426456,TX,48
State Only,Texas,Highways,12815,0.4749977,51722.42716,662822904,TX,48
State Only,Texas,Air Transportation,0,0,0,0,TX,48
State Only,Texas,Water Transport and Terminals,0,0,0,0,TX,48
State Only,Texas,Public Welfare,23657,0.876864658,39032.70136,923396616,TX,48
State Only,Texas,Health,31236,1.157786044,48449.80369,1513378068,TX,48
State Only,Texas,Hospitals,23206,0.860148001,59269.03939,1375397328,TX,48
State Only,Texas,Social Insurance Administration,3884,0.143963407,43947.26571,170691180,TX,48
State Only,Texas,Solid Waste Management,0,0,0,0,TX,48
State Only,Texas,Sewerage,0,0,0,0,TX,48
State Only,Texas,Parks and Recreation,1200,0.044478911,37778.96,45334752,TX,48
State Only,Texas,Housing and Community Development,0,0,0,0,TX,48
State Only,Texas,Natural Resources,10687,0.396121765,56100.60747,599547192,TX,48
State Only,Texas,Water Supply,0,0,0,0,TX,48
State Only,Texas,Electric Power,0,0,0,0,TX,48
State Only,Texas,Gas Supply,0,0,0,0,TX,48
State Only,Texas,Transit,0,0,0,0,TX,48
State Only,Texas,Education Total,136840,5.072078445,65971.36162,9027521124,TX,48
State Only,Texas,Elementary & Secondary Education Total,18,0.000667184,55685.33333,1002336,TX,48
State Only,Texas,Elem & Sec Instructional Employees,16,0.000593052,57273.75,916380,TX,48
State Only,Texas,Elem & Sec Other Employees,2,7.41E-05,42978,85956,TX,48
State Only,Texas,Higher Education Total,132397,4.907395279,66291.10022,8776742796,TX,48
State Only,Texas,Higher Ed Instructional Employees,37082,1.374472471,104718.5699,3883174008,TX,48
State Only,Texas,Higher Ed Other Employees,95315,3.532922808,51341.0144,4893568788,TX,48
State Only,Texas,Other Education,4425,0.164015983,56446.55186,249775992,TX,48
State Only,Texas,Local Libraries,0,0,0,0,TX,48
State Only,Texas,State Liquor Stores,0,0,0,0,TX,48
State Only,Texas,All Other and Unallocable,7574,0.280736058,57120.25033,432628776,TX,48
State Only,Utah,Total,54038,18.3521945,54310.05093,2934806532,UT,49
State Only,Utah,Financial Administration,2425,0.823569926,52770.7101,127968972,UT,49
State Only,Utah,Other Government Administration,489,0.166072451,57076.51534,27910416,UT,49
State Only,Utah,Judicial and Legal,1544,0.524367821,58549.94301,90401112,UT,49
State Only,Utah,Police Protection Total,868,0.294787091,49365.58065,42849324,UT,49
State Only,Utah,Police Officers Only,446,0.151468943,53818.41256,24003012,UT,49
State Only,Utah,Other Police Employees,422,0.143318148,44659.50711,18846312,UT,49
State Only,Utah,Fire Protection Total,0,0,0,0,UT,49
State Only,Utah,Firefighters Only,0,0,0,0,UT,49
State Only,Utah,Other Fire Employees,0,0,0,0,UT,49
State Only,Utah,Corrections,3138,1.065716465,42685.44168,133946916,UT,49
State Only,Utah,Highways,1565,0.531499767,52103.05687,81541284,UT,49
State Only,Utah,Air Transportation,0,0,0,0,UT,49
State Only,Utah,Water Transport and Terminals,0,0,0,0,UT,49
State Only,Utah,Public Welfare,2750,0.933945277,41665.03855,114578856,UT,49
State Only,Utah,Health,1864,0.63304509,49338.92704,91967760,UT,49
State Only,Utah,Hospitals,8863,3.010020723,49484.48516,438580992,UT,49
State Only,Utah,Social Insurance Administration,973,0.33044682,45011.889,43796568,UT,49
State Only,Utah,Solid Waste Management,0,0,0,0,UT,49
State Only,Utah,Sewerage,0,0,0,0,UT,49
State Only,Utah,Parks and Recreation,286,0.097130309,37201.38462,10639596,UT,49
State Only,Utah,Housing and Community Development,0,0,0,0,UT,49
State Only,Utah,Natural Resources,1267,0.43029406,46787.23283,59279424,UT,49
State Only,Utah,Water Supply,0,0,0,0,UT,49
State Only,Utah,Electric Power,0,0,0,0,UT,49
State Only,Utah,Gas Supply,0,0,0,0,UT,49
State Only,Utah,Transit,0,0,0,0,UT,49
State Only,Utah,Education Total,26053,8.848027745,60806.06579,1584180432,UT,49
State Only,Utah,Elementary & Secondary Education Total,0,0,0,0,UT,49
State Only,Utah,Elem & Sec Instructional Employees,0,0,0,0,UT,49
State Only,Utah,Elem & Sec Other Employees,0,0,0,0,UT,49
State Only,Utah,Higher Education Total,24103,8.18577564,61862.93441,1491082308,UT,49
State Only,Utah,Higher Ed Instructional Employees,7955,2.701648974,96317.63419,766206780,UT,49
State Only,Utah,Higher Ed Other Employees,16148,5.484126666,44889.49269,724875528,UT,49
State Only,Utah,Other Education,1950,0.662252105,47742.62769,93098124,UT,49
State Only,Utah,Local Libraries,0,0,0,0,UT,49
State Only,Utah,State Liquor Stores,410,0.13924275,26064.73171,10686540,UT,49
State Only,Utah,All Other and Unallocable,1543,0.524028204,49564.70512,76478340,UT,49
State Only,Vermont,Total,14483,23.10747056,60118.22274,870692220,VT,50
State Only,Vermont,Financial Administration,644,1.027495066,57702.98758,37160724,VT,50
State Only,Vermont,Other Government Administration,490,0.781789724,62584.0898,30666204,VT,50
State Only,Vermont,Judicial and Legal,685,1.092910124,58825.68175,40295592,VT,50
State Only,Vermont,Police Protection Total,652,1.04025898,65861.44785,42941664,VT,50
State Only,Vermont,Police Officers Only,311,0.496197151,81657.41479,25395456,VT,50
State Only,Vermont,Other Police Employees,341,0.544061828,51455.15543,17546208,VT,50
State Only,Vermont,Fire Protection Total,0,0,0,0,VT,50
State Only,Vermont,Firefighters Only,0,0,0,0,VT,50
State Only,Vermont,Other Fire Employees,0,0,0,0,VT,50
State Only,Vermont,Corrections,1087,1.734296796,52835.39282,57432072,VT,50
State Only,Vermont,Highways,1070,1.707173479,57616.11589,61649244,VT,50
State Only,Vermont,Air Transportation,0,0,0,0,VT,50
State Only,Vermont,Water Transport and Terminals,0,0,0,0,VT,50
State Only,Vermont,Public Welfare,1543,2.461839886,53508.11666,82563024,VT,50
State Only,Vermont,Health,514,0.820081466,55291.89105,28420032,VT,50
State Only,Vermont,Hospitals,194,0.309524911,56175.03093,10897956,VT,50
State Only,Vermont,Social Insurance Administration,272,0.433973071,49880.16176,13567404,VT,50
State Only,Vermont,Solid Waste Management,0,0,0,0,VT,50
State Only,Vermont,Sewerage,0,0,0,0,VT,50
State Only,Vermont,Parks and Recreation,122,0.194649686,52905.2459,6454440,VT,50
State Only,Vermont,Housing and Community Development,0,0,0,0,VT,50
State Only,Vermont,Natural Resources,610,0.973248432,59207.19344,36116388,VT,50
State Only,Vermont,Water Supply,0,0,0,0,VT,50
State Only,Vermont,Electric Power,0,0,0,0,VT,50
State Only,Vermont,Gas Supply,0,0,0,0,VT,50
State Only,Vermont,Transit,0,0,0,0,VT,50
State Only,Vermont,Education Total,5351,8.537462885,65384.60475,349873020,VT,50
State Only,Vermont,Elementary & Secondary Education Total,0,0,0,0,VT,50
State Only,Vermont,Elem & Sec Instructional Employees,0,0,0,0,VT,50
State Only,Vermont,Elem & Sec Other Employees,0,0,0,0,VT,50
State Only,Vermont,Higher Education Total,4915,7.841829579,66121.45025,324986928,VT,50
State Only,Vermont,Higher Ed Instructional Employees,1246,1.987979584,105160.7191,131030256,VT,50
State Only,Vermont,Higher Ed Other Employees,3669,5.853849995,52863.63369,193956672,VT,50
State Only,Vermont,Other Education,436,0.695633306,57078.19266,24886092,VT,50
State Only,Vermont,Local Libraries,0,0,0,0,VT,50
State Only,Vermont,State Liquor Stores,53,0.084560929,55875.62264,2961408,VT,50
State Only,Vermont,All Other and Unallocable,1196,1.908205122,58271.77926,69693048,VT,50
State Only,Virginia,Total,127408,15.29857117,55554.11726,7078038972,VA,51
State Only,Virginia,Financial Administration,4332,0.52016679,52439.57341,227168232,VA,51
State Only,Virginia,Other Government Administration,776,0.093178538,61761.30928,47926776,VA,51
State Only,Virginia,Judicial and Legal,3806,0.45700711,58157.18339,221346240,VA,51
State Only,Virginia,Police Protection Total,3203,0.384601622,57131.39682,182991864,VA,51
State Only,Virginia,Police Officers Only,2369,0.284458708,61880.8493,146595732,VA,51
State Only,Virginia,Other Police Employees,834,0.100142914,43640.44604,36396132,VA,51
State Only,Virginia,Fire Protection Total,0,0,0,0,VA,51
State Only,Virginia,Firefighters Only,0,0,0,0,VA,51
State Only,Virginia,Other Fire Employees,0,0,0,0,VA,51
State Only,Virginia,Corrections,14151,1.699187498,39974.29383,565676232,VA,51
State Only,Virginia,Highways,7391,0.887477549,58443.00041,431952216,VA,51
State Only,Virginia,Air Transportation,0,0,0,0,VA,51
State Only,Virginia,Water Transport and Terminals,84,0.010086337,76661.42857,6439560,VA,51
State Only,Virginia,Public Welfare,2898,0.347978614,51429.49068,149042664,VA,51
State Only,Virginia,Health,5359,0.643484263,49255.9582,263962680,VA,51
State Only,Virginia,Hospitals,15239,1.829829572,51424.02231,783650676,VA,51
State Only,Virginia,Social Insurance Administration,1373,0.164863574,45570.19665,62567880,VA,51
State Only,Virginia,Solid Waste Management,0,0,0,0,VA,51
State Only,Virginia,Sewerage,0,0,0,0,VA,51
State Only,Virginia,Parks and Recreation,1040,0.124878454,37963.06154,39481584,VA,51
State Only,Virginia,Housing and Community Development,0,0,0,0,VA,51
State Only,Virginia,Natural Resources,2659,0.319280585,57019.1666,151613964,VA,51
State Only,Virginia,Water Supply,0,0,0,0,VA,51
State Only,Virginia,Electric Power,0,0,0,0,VA,51
State Only,Virginia,Gas Supply,0,0,0,0,VA,51
State Only,Virginia,Transit,0,0,0,0,VA,51
State Only,Virginia,Education Total,59336,7.124796082,61486.43205,3648358932,VA,51
State Only,Virginia,Elementary & Secondary Education Total,2,0.000240151,98496,196992,VA,51
State Only,Virginia,Elem & Sec Instructional Employees,0,0,0,0,VA,51
State Only,Virginia,Elem & Sec Other Employees,2,0.000240151,98496,196992,VA,51
State Only,Virginia,Higher Education Total,56649,6.802153385,61638.256,3491745564,VA,51
State Only,Virginia,Higher Ed Instructional Employees,19519,2.343752439,88051.61105,1718679396,VA,51
State Only,Virginia,Higher Ed Other Employees,37130,4.458400946,47752.92669,1773066168,VA,51
State Only,Virginia,Other Education,2685,0.322402546,58255.63352,156416376,VA,51
State Only,Virginia,Local Libraries,0,0,0,0,VA,51
State Only,Virginia,State Liquor Stores,1953,0.234507327,32995.9447,64441080,VA,51
State Only,Virginia,All Other and Unallocable,3808,0.457247261,60771.63655,231418392,VA,51
State Only,Washington,Total,120091,17.00243205,60351.80232,7247708292,WA,53
State Only,Washington,Financial Administration,2771,0.392316986,63255.58138,175281216,WA,53
State Only,Washington,Other Government Administration,1358,0.192265055,59748.81296,81138888,WA,53
State Only,Washington,Judicial and Legal,1905,0.269709079,72104.41575,137358912,WA,53
State Only,Washington,Police Protection Total,2222,0.314589803,59794.69307,132863808,WA,53
State Only,Washington,Police Officers Only,815,0.115387349,80042.82699,65234904,WA,53
State Only,Washington,Other Police Employees,1407,0.199202454,48066.02985,67628904,WA,53
State Only,Washington,Fire Protection Total,0,0,0,0,WA,53
State Only,Washington,Firefighters Only,0,0,0,0,WA,53
State Only,Washington,Other Fire Employees,0,0,0,0,WA,53
State Only,Washington,Corrections,8553,1.210930056,50251.17924,429798336,WA,53
State Only,Washington,Highways,6616,0.93669043,62935.36759,416380392,WA,53
State Only,Washington,Air Transportation,0,0,0,0,WA,53
State Only,Washington,Water Transport and Terminals,2,0.000283159,79872,159744,WA,53
State Only,Washington,Public Welfare,10521,1.489558648,52308.0308,550332792,WA,53
State Only,Washington,Health,6298,0.891668127,51664.05843,325380240,WA,53
State Only,Washington,Hospitals,10289,1.456712188,72993.24405,751027488,WA,53
State Only,Washington,Social Insurance Administration,3646,0.51619911,55011.78497,200572968,WA,53
State Only,Washington,Solid Waste Management,557,0.07885982,64492.43806,35922288,WA,53
State Only,Washington,Sewerage,0,0,0,0,WA,53
State Only,Washington,Parks and Recreation,524,0.074187694,56539.14504,29626512,WA,53
State Only,Washington,Housing and Community Development,54,0.007645297,74997.33333,4049856,WA,53
State Only,Washington,Natural Resources,4790,0.678166137,54376.98288,260465748,WA,53
State Only,Washington,Water Supply,0,0,0,0,WA,53
State Only,Washington,Electric Power,0,0,0,0,WA,53
State Only,Washington,Gas Supply,0,0,0,0,WA,53
State Only,Washington,Transit,0,0,0,0,WA,53
State Only,Washington,Education Total,56052,7.935818017,61998.71141,3475151772,WA,53
State Only,Washington,Elementary & Secondary Education Total,0,0,0,0,WA,53
State Only,Washington,Elem & Sec Instructional Employees,0,0,0,0,WA,53
State Only,Washington,Elem & Sec Other Employees,0,0,0,0,WA,53
State Only,Washington,Higher Education Total,53879,7.628165613,62197.18042,3351121884,WA,53
State Only,Washington,Higher Ed Instructional Employees,15817,2.239364047,91313.70829,1444308924,WA,53
State Only,Washington,Higher Ed Other Employees,38062,5.388801566,50097.55031,1906812960,WA,53
State Only,Washington,Other Education,2173,0.307652404,57077.72112,124029888,WA,53
State Only,Washington,Local Libraries,0,0,0,0,WA,53
State Only,Washington,State Liquor Stores,95,0.013450059,63353.68421,6018600,WA,53
State Only,Washington,All Other and Unallocable,3838,0.543382387,61536.92861,236178732,WA,53
State Only,West Virginia,Total,40281,21.78822351,43499.21114,1752191724,WV,54
State Only,West Virginia,Financial Administration,1929,1.043407144,36672.2986,70740864,WV,54
State Only,West Virginia,Other Government Administration,355,0.192021532,50031.92113,17761332,WV,54
State Only,West Virginia,Judicial and Legal,1615,0.873562746,55657.85015,89887428,WV,54
State Only,West Virginia,Police Protection Total,1031,0.557673802,48580.25994,50086248,WV,54
State Only,West Virginia,Police Officers Only,646,0.349425098,59230.95975,38263200,WV,54
State Only,West Virginia,Other Police Employees,385,0.208248704,30709.21558,11823048,WV,54
State Only,West Virginia,Fire Protection Total,0,0,0,0,WV,54
State Only,West Virginia,Firefighters Only,0,0,0,0,WV,54
State Only,West Virginia,Other Fire Employees,0,0,0,0,WV,54
State Only,West Virginia,Corrections,3383,1.829884068,29678.79161,100403352,WV,54
State Only,West Virginia,Highways,5162,2.792155352,35745.05928,184515996,WV,54
State Only,West Virginia,Air Transportation,3,0.001622717,48472,145416,WV,54
State Only,West Virginia,Water Transport and Terminals,2,0.001081811,41832,83664,WV,54
State Only,West Virginia,Public Welfare,3502,1.894251849,31315.88464,109668228,WV,54
State Only,West Virginia,Health,813,0.439756354,40373.90406,32823984,WV,54
State Only,West Virginia,Hospitals,1678,0.907639807,31362.91538,52626972,WV,54
State Only,West Virginia,Social Insurance Administration,576,0.311561698,35943.29167,20703336,WV,54
State Only,West Virginia,Solid Waste Management,11,0.005949963,46381.09091,510192,WV,54
State Only,West Virginia,Sewerage,0,0,0,0,WV,54
State Only,West Virginia,Parks and Recreation,596,0.322379812,22300.67114,13291200,WV,54
State Only,West Virginia,Housing and Community Development,0,0,0,0,WV,54
State Only,West Virginia,Natural Resources,1892,1.023393632,42096.17759,79645968,WV,54
State Only,West Virginia,Water Supply,0,0,0,0,WV,54
State Only,West Virginia,Electric Power,0,0,0,0,WV,54
State Only,West Virginia,Gas Supply,0,0,0,0,WV,54
State Only,West Virginia,Transit,9,0.004868152,44173.33333,397560,WV,54
State Only,West Virginia,Education Total,15364,8.310475559,54192.0289,832606332,WV,54
State Only,West Virginia,Elementary & Secondary Education Total,0,0,0,0,WV,54
State Only,West Virginia,Elem & Sec Instructional Employees,0,0,0,0,WV,54
State Only,West Virginia,Elem & Sec Other Employees,0,0,0,0,WV,54
State Only,West Virginia,Higher Education Total,14118,7.636507026,54610.22779,770987196,WV,54
State Only,West Virginia,Higher Ed Instructional Employees,5219,2.822986979,76101.63403,397174428,WV,54
State Only,West Virginia,Higher Ed Other Employees,8899,4.813520047,42006.1544,373812768,WV,54
State Only,West Virginia,Other Education,1246,0.673968533,49453.56019,61619136,WV,54
State Only,West Virginia,Local Libraries,0,0,0,0,WV,54
State Only,West Virginia,State Liquor Stores,51,0.027586192,32208.47059,1642632,WV,54
State Only,West Virginia,All Other and Unallocable,2309,1.248951319,40992.21308,94651020,WV,54
State Only,Wisconsin,Total,72960,12.66791586,56973.64737,4156797312,WI,55
State Only,Wisconsin,Financial Administration,2439,0.42347926,56271.28659,137245668,WI,55
State Only,Wisconsin,Other Government Administration,692,0.120150737,52783.82081,36526404,WI,55
State Only,Wisconsin,Judicial and Legal,2142,0.371911675,78106.07843,167303220,WI,55
State Only,Wisconsin,Police Protection Total,884,0.153487358,59623.49321,52707168,WI,55
State Only,Wisconsin,Police Officers Only,526,0.09132845,64619.45247,33989832,WI,55
State Only,Wisconsin,Other Police Employees,358,0.062158907,52283.06145,18717336,WI,55
State Only,Wisconsin,Fire Protection Total,0,0,0,0,WI,55
State Only,Wisconsin,Firefighters Only,0,0,0,0,WI,55
State Only,Wisconsin,Other Fire Employees,0,0,0,0,WI,55
State Only,Wisconsin,Corrections,9518,1.65259352,51912.2635,494100924,WI,55
State Only,Wisconsin,Highways,1466,0.254538989,65326.38745,95768484,WI,55
State Only,Wisconsin,Air Transportation,0,0,0,0,WI,55
State Only,Wisconsin,Water Transport and Terminals,0,0,0,0,WI,55
State Only,Wisconsin,Public Welfare,2182,0.378856804,50423.21357,110023452,WI,55
State Only,Wisconsin,Health,1643,0.285271186,59467.13573,97704504,WI,55
State Only,Wisconsin,Hospitals,3645,0.632874908,49257.63292,179544072,WI,55
State Only,Wisconsin,Social Insurance Administration,951,0.165120449,49545.56467,47117832,WI,55
State Only,Wisconsin,Solid Waste Management,0,0,0,0,WI,55
State Only,Wisconsin,Sewerage,0,0,0,0,WI,55
State Only,Wisconsin,Parks and Recreation,130,0.02257167,49935.50769,6491616,WI,55
State Only,Wisconsin,Housing and Community Development,0,0,0,0,WI,55
State Only,Wisconsin,Natural Resources,2321,0.402991128,50459.1159,117115608,WI,55
State Only,Wisconsin,Water Supply,0,0,0,0,WI,55
State Only,Wisconsin,Electric Power,0,0,0,0,WI,55
State Only,Wisconsin,Gas Supply,0,0,0,0,WI,55
State Only,Wisconsin,Transit,0,0,0,0,WI,55
State Only,Wisconsin,Education Total,39639,6.882449519,57919.0694,2295853992,WI,55
State Only,Wisconsin,Elementary & Secondary Education Total,0,0,0,0,WI,55
State Only,Wisconsin,Elem & Sec Instructional Employees,0,0,0,0,WI,55
State Only,Wisconsin,Elem & Sec Other Employees,0,0,0,0,WI,55
State Only,Wisconsin,Higher Education Total,38541,6.69180572,57971.53577,2234280960,WI,55
State Only,Wisconsin,Higher Ed Instructional Employees,12843,2.229907394,71327.77295,916062588,WI,55
State Only,Wisconsin,Higher Ed Other Employees,25698,4.461898326,51296.53561,1318218372,WI,55
State Only,Wisconsin,Other Education,1098,0.1906438,56077.44262,61573032,WI,55
State Only,Wisconsin,Local Libraries,0,0,0,0,WI,55
State Only,Wisconsin,State Liquor Stores,0,0,0,0,WI,55
State Only,Wisconsin,All Other and Unallocable,5308,0.92161866,60153.42276,319294368,WI,55
State Only,Wyoming,Total,13484,23.0770284,50202.34619,676928436,WY,56
State Only,Wyoming,Financial Administration,752,1.287001287,59622.71809,44836284,WY,56
State Only,Wyoming,Other Government Administration,181,0.309770257,60966.49724,11034936,WY,56
State Only,Wyoming,Judicial and Legal,548,0.937867959,65296.29197,35782368,WY,56
State Only,Wyoming,Police Protection Total,276,0.472356855,55381.08696,15285180,WY,56
State Only,Wyoming,Police Officers Only,182,0.311481694,49887.95604,9079608,WY,56
State Only,Wyoming,Other Police Employees,94,0.160875161,66016.7234,6205572,WY,56
State Only,Wyoming,Fire Protection Total,0,0,0,0,WY,56
State Only,Wyoming,Firefighters Only,0,0,0,0,WY,56
State Only,Wyoming,Other Fire Employees,0,0,0,0,WY,56
State Only,Wyoming,Corrections,1328,2.272789507,42599.37651,56571972,WY,56
State Only,Wyoming,Highways,1795,3.072030998,45865.61114,82328772,WY,56
State Only,Wyoming,Air Transportation,0,0,0,0,WY,56
State Only,Wyoming,Water Transport and Terminals,0,0,0,0,WY,56
State Only,Wyoming,Public Welfare,567,0.970385279,46690.6455,26473596,WY,56
State Only,Wyoming,Health,919,1.572811413,54699.21219,50268576,WY,56
State Only,Wyoming,Hospitals,733,1.254483967,40458.04093,29655744,WY,56
State Only,Wyoming,Social Insurance Administration,124,0.212218297,45969.09677,5700168,WY,56
